Organization ID,Monitoring Location ID,Monitoring Location Name,Activity ID,Activity Start Date,Activity Type,Media,Media Subdivision,Last Changed
HUIWAIOLA_WQX,OCO,Camp Olowalu,OCO160728S,07-28-2016,Field Msr/Obs,Water,,08-06-2017 7:32:13 PM
HUIWAIOLA_WQX,OCO,Camp Olowalu,OCO160728Si,07-28-2016,Sample-Routine,Water,,08-06-2017 7:32:15 PM
HUIWAIOLA_WQX,OCO,Camp Olowalu,OCO160728T,07-28-2016,Field Msr/Obs,Water,,08-06-2017 7:32:11 PM
HUIWAIOLA_WQX,OCO,Camp Olowalu,OCO160728TB,07-28-2016,Field Msr/Obs,Water,,08-06-2017 7:32:13 PM
HUIWAIOLA_WQX,OCO,Camp Olowalu,OCO160728TN,07-28-2016,Sample-Routine,Water,,08-06-2017 7:32:14 PM
HUIWAIOLA_WQX,OCO,Camp Olowalu,OCO160728TP,07-28-2016,Sample-Routine,Water,,08-06-2017 7:32:14 PM
HUIWAIOLA_WQX,OCO,Camp Olowalu,OCO160811DO,08-11-2016,Field Msr/Obs,Water,,08-06-2017 7:32:16 PM
HUIWAIOLA_WQX,OCO,Camp Olowalu,OCO160811DOp,08-11-2016,Field Msr/Obs,Water,,08-06-2017 7:32:16 PM
HUIWAIOLA_WQX,OCO,Camp Olowalu,OCO160811NH4,08-11-2016,Sample-Routine,Water,,08-06-2017 7:32:18 PM
HUIWAIOLA_WQX,OCO,Camp Olowalu,OCO160811NNN,08-11-2016,Sample-Routine,Water,,08-06-2017 7:32:17 PM
HUIWAIOLA_WQX,OCO,Camp Olowalu,OCO160811pH,08-11-2016,Field Msr/Obs,Water,,08-06-2017 7:32:16 PM
HUIWAIOLA_WQX,OCO,Camp Olowalu,OCO160811PO4,08-11-2016,Sample-Routine,Water,,08-06-2017 7:32:17 PM
HUIWAIOLA_WQX,OCO,Camp Olowalu,OCO160811S,08-11-2016,Field Msr/Obs,Water,,08-06-2017 7:32:16 PM
HUIWAIOLA_WQX,OCO,Camp Olowalu,OCO160811Si,08-11-2016,Sample-Routine,Water,,08-06-2017 7:32:17 PM
HUIWAIOLA_WQX,OCO,Camp Olowalu,OCO160811T,08-11-2016,Field Msr/Obs,Water,,08-06-2017 7:32:15 PM
HUIWAIOLA_WQX,OCO,Camp Olowalu,OCO160811TB,08-11-2016,Field Msr/Obs,Water,,08-06-2017 7:32:16 PM
HUIWAIOLA_WQX,OCO,Camp Olowalu,OCO160811TN,08-11-2016,Sample-Routine,Water,,08-06-2017 7:32:17 PM
HUIWAIOLA_WQX,OCO,Camp Olowalu,OCO160811TP,08-11-2016,Sample-Routine,Water,,08-06-2017 7:32:17 PM
HUIWAIOLA_WQX,OCO,Camp Olowalu,OCO160825DO,08-25-2016,Field Msr/Obs,Water,,08-06-2017 7:32:18 PM
HUIWAIOLA_WQX,OCO,Camp Olowalu,OCO160825DOp,08-25-2016,Field Msr/Obs,Water,,08-06-2017 7:32:19 PM
HUIWAIOLA_WQX,OCO,Camp Olowalu,OCO160825NH4,08-25-2016,Sample-Routine,Water,,08-06-2017 7:32:21 PM
HUIWAIOLA_WQX,OCO,Camp Olowalu,OCO160825NNN,08-25-2016,Sample-Routine,Water,,08-06-2017 7:32:21 PM
HUIWAIOLA_WQX,OCO,Camp Olowalu,OCO160825pH,08-25-2016,Field Msr/Obs,Water,,08-06-2017 7:32:19 PM
HUIWAIOLA_WQX,OCO,Camp Olowalu,OCO160825PO4,08-25-2016,Sample-Routine,Water,,08-06-2017 7:32:20 PM
HUIWAIOLA_WQX,OCO,Camp Olowalu,OCO160825S,08-25-2016,Field Msr/Obs,Water,,08-06-2017 7:32:19 PM
HUIWAIOLA_WQX,OCO,Camp Olowalu,OCO160825Si,08-25-2016,Sample-Routine,Water,,08-06-2017 7:32:20 PM
HUIWAIOLA_WQX,OCO,Camp Olowalu,OCO160825T,08-25-2016,Field Msr/Obs,Water,,08-06-2017 7:32:18 PM
HUIWAIOLA_WQX,OCO,Camp Olowalu,OCO160825TB,08-25-2016,Field Msr/Obs,Water,,08-06-2017 7:32:19 PM
HUIWAIOLA_WQX,OCO,Camp Olowalu,OCO160825TN,08-25-2016,Sample-Routine,Water,,08-06-2017 7:32:20 PM
HUIWAIOLA_WQX,OCO,Camp Olowalu,OCO160825TP,08-25-2016,Sample-Routine,Water,,08-06-2017 7:32:20 PM
HUIWAIOLA_WQX,OCO,Camp Olowalu,OCO160908DO,09-08-2016,Field Msr/Obs,Water,,08-06-2017 7:32:21 PM
HUIWAIOLA_WQX,OCO,Camp Olowalu,OCO160908DOp,09-08-2016,Field Msr/Obs,Water,,08-06-2017 7:32:22 PM
HUIWAIOLA_WQX,OCO,Camp Olowalu,OCO160908NH4,09-08-2016,Sample-Routine,Water,,08-06-2017 7:32:23 PM
HUIWAIOLA_WQX,OCO,Camp Olowalu,OCO160908NNN,09-08-2016,Sample-Routine,Water,,08-06-2017 7:32:23 PM
HUIWAIOLA_WQX,OCO,Camp Olowalu,OCO160908pH,09-08-2016,Field Msr/Obs,Water,,08-06-2017 7:32:22 PM
HUIWAIOLA_WQX,OCO,Camp Olowalu,OCO160908PO4,09-08-2016,Sample-Routine,Water,,08-06-2017 7:32:23 PM
HUIWAIOLA_WQX,OCO,Camp Olowalu,OCO160908S,09-08-2016,Field Msr/Obs,Water,,08-06-2017 7:32:22 PM
HUIWAIOLA_WQX,OCO,Camp Olowalu,OCO160908Si,09-08-2016,Sample-Routine,Water,,08-06-2017 7:32:23 PM
HUIWAIOLA_WQX,OCO,Camp Olowalu,OCO160908T,09-08-2016,Field Msr/Obs,Water,,08-06-2017 7:32:21 PM
HUIWAIOLA_WQX,OCO,Camp Olowalu,OCO160908TB,09-08-2016,Field Msr/Obs,Water,,08-06-2017 7:32:22 PM
HUIWAIOLA_WQX,OCO,Camp Olowalu,OCO160908TN,09-08-2016,Sample-Routine,Water,,08-06-2017 7:32:22 PM
HUIWAIOLA_WQX,OCO,Camp Olowalu,OCO160908TP,09-08-2016,Sample-Routine,Water,,08-06-2017 7:32:22 PM
HUIWAIOLA_WQX,OCO,Camp Olowalu,OCO160922DO,09-22-2016,Field Msr/Obs,Water,,08-06-2017 7:32:24 PM
HUIWAIOLA_WQX,OCO,Camp Olowalu,OCO160922DOp,09-22-2016,Field Msr/Obs,Water,,08-06-2017 7:32:24 PM
HUIWAIOLA_WQX,OCO,Camp Olowalu,OCO160922NH4,09-22-2016,Sample-Routine,Water,,08-06-2017 7:32:26 PM
HUIWAIOLA_WQX,OCO,Camp Olowalu,OCO160922NNN,09-22-2016,Sample-Routine,Water,,08-06-2017 7:32:26 PM
HUIWAIOLA_WQX,OCO,Camp Olowalu,OCO160922pH,09-22-2016,Field Msr/Obs,Water,,08-06-2017 7:32:24 PM
HUIWAIOLA_WQX,OCO,Camp Olowalu,OCO160922PO4,09-22-2016,Sample-Routine,Water,,08-06-2017 7:32:25 PM
HUIWAIOLA_WQX,OCO,Camp Olowalu,OCO160922S,09-22-2016,Field Msr/Obs,Water,,08-06-2017 7:32:24 PM
HUIWAIOLA_WQX,OCO,Camp Olowalu,OCO160922Si,09-22-2016,Sample-Routine,Water,,08-06-2017 7:32:25 PM
HUIWAIOLA_WQX,OCO,Camp Olowalu,OCO160922T,09-22-2016,Field Msr/Obs,Water,,08-06-2017 7:32:23 PM
HUIWAIOLA_WQX,OCO,Camp Olowalu,OCO160922TB,09-22-2016,Field Msr/Obs,Water,,08-06-2017 7:32:24 PM
HUIWAIOLA_WQX,OCO,Camp Olowalu,OCO160922TN,09-22-2016,Sample-Routine,Water,,08-06-2017 7:32:25 PM
HUIWAIOLA_WQX,OCO,Camp Olowalu,OCO160922TP,09-22-2016,Sample-Routine,Water,,08-06-2017 7:32:25 PM
HUIWAIOLA_WQX,OCO,Camp Olowalu,OCO161006DO,10-06-2016,Field Msr/Obs,Water,,08-06-2017 7:32:27 PM
HUIWAIOLA_WQX,OCO,Camp Olowalu,OCO161006DOp,10-06-2016,Field Msr/Obs,Water,,08-06-2017 7:32:27 PM
HUIWAIOLA_WQX,OCO,Camp Olowalu,OCO161006NH4,10-06-2016,Sample-Routine,Water,,08-06-2017 7:32:29 PM
HUIWAIOLA_WQX,OCO,Camp Olowalu,OCO161006NNN,10-06-2016,Sample-Routine,Water,,08-06-2017 7:32:29 PM
HUIWAIOLA_WQX,OCO,Camp Olowalu,OCO161006pH,10-06-2016,Field Msr/Obs,Water,,08-06-2017 7:32:27 PM
HUIWAIOLA_WQX,OCO,Camp Olowalu,OCO161006PO4,10-06-2016,Sample-Routine,Water,,08-06-2017 7:32:28 PM
HUIWAIOLA_WQX,OCO,Camp Olowalu,OCO161006S,10-06-2016,Field Msr/Obs,Water,,08-06-2017 7:32:27 PM
HUIWAIOLA_WQX,OCO,Camp Olowalu,OCO161006Si,10-06-2016,Sample-Routine,Water,,08-06-2017 7:32:28 PM
HUIWAIOLA_WQX,OCO,Camp Olowalu,OCO161006T,10-06-2016,Field Msr/Obs,Water,,08-06-2017 7:32:26 PM
HUIWAIOLA_WQX,OCO,Camp Olowalu,OCO161006TB,10-06-2016,Field Msr/Obs,Water,,08-06-2017 7:32:28 PM
HUIWAIOLA_WQX,OCO,Camp Olowalu,OCO161006TN,10-06-2016,Sample-Routine,Water,,08-06-2017 7:32:28 PM
HUIWAIOLA_WQX,OCO,Camp Olowalu,OCO161006TP,10-06-2016,Sample-Routine,Water,,08-06-2017 7:32:28 PM
HUIWAIOLA_WQX,OCO,Camp Olowalu,OCO161020DO,10-20-2016,Field Msr/Obs,Water,,08-06-2017 7:32:29 PM
HUIWAIOLA_WQX,OCO,Camp Olowalu,OCO161020DOp,10-20-2016,Field Msr/Obs,Water,,08-06-2017 7:32:30 PM
HUIWAIOLA_WQX,OCO,Camp Olowalu,OCO161020NH4,10-20-2016,Sample-Routine,Water,,08-06-2017 7:32:32 PM
HUIWAIOLA_WQX,OCO,Camp Olowalu,OCO161020NNN,10-20-2016,Sample-Routine,Water,,08-06-2017 7:32:31 PM
HUIWAIOLA_WQX,OCO,Camp Olowalu,OCO161020pH,10-20-2016,Field Msr/Obs,Water,,08-06-2017 7:32:30 PM
HUIWAIOLA_WQX,OCO,Camp Olowalu,OCO161020PO4,10-20-2016,Sample-Routine,Water,,08-06-2017 7:32:31 PM
HUIWAIOLA_WQX,OCO,Camp Olowalu,OCO161020S,10-20-2016,Field Msr/Obs,Water,,08-06-2017 7:32:30 PM
HUIWAIOLA_WQX,OCO,Camp Olowalu,OCO161020Si,10-20-2016,Sample-Routine,Water,,08-06-2017 7:32:31 PM
HUIWAIOLA_WQX,OCO,Camp Olowalu,OCO161020T,10-20-2016,Field Msr/Obs,Water,,08-06-2017 7:32:29 PM
HUIWAIOLA_WQX,OCO,Camp Olowalu,OCO161020TB,10-20-2016,Field Msr/Obs,Water,,08-06-2017 7:32:30 PM
HUIWAIOLA_WQX,OCO,Camp Olowalu,OCO161020TN,10-20-2016,Sample-Routine,Water,,08-06-2017 7:32:31 PM
HUIWAIOLA_WQX,OCO,Camp Olowalu,OCO161020TP,10-20-2016,Sample-Routine,Water,,08-06-2017 7:32:31 PM
HUIWAIOLA_WQX,OCO,Camp Olowalu,OCO161103DO,11-03-2016,Field Msr/Obs,Water,,08-06-2017 7:32:32 PM
HUIWAIOLA_WQX,OCO,Camp Olowalu,OCO161103DOp,11-03-2016,Field Msr/Obs,Water,,08-06-2017 7:32:32 PM
HUIWAIOLA_WQX,OCO,Camp Olowalu,OCO161103NH4,11-03-2016,Sample-Routine,Water,,08-06-2017 7:32:35 PM
HUIWAIOLA_WQX,OCO,Camp Olowalu,OCO161103NNN,11-03-2016,Sample-Routine,Water,,08-06-2017 7:32:34 PM
HUIWAIOLA_WQX,OCO,Camp Olowalu,OCO161103pH,11-03-2016,Field Msr/Obs,Water,,08-06-2017 7:32:32 PM
HUIWAIOLA_WQX,OCO,Camp Olowalu,OCO161103PO4,11-03-2016,Sample-Routine,Water,,08-06-2017 7:32:34 PM
HUIWAIOLA_WQX,OCO,Camp Olowalu,OCO161103S,11-03-2016,Field Msr/Obs,Water,,08-06-2017 7:32:33 PM
HUIWAIOLA_WQX,OCO,Camp Olowalu,OCO161103Si,11-03-2016,Sample-Routine,Water,,08-06-2017 7:32:34 PM
HUIWAIOLA_WQX,OCO,Camp Olowalu,OCO161103T,11-03-2016,Field Msr/Obs,Water,,08-06-2017 7:32:32 PM
HUIWAIOLA_WQX,OCO,Camp Olowalu,OCO161103TB,11-03-2016,Field Msr/Obs,Water,,08-06-2017 7:32:33 PM
HUIWAIOLA_WQX,OCO,Camp Olowalu,OCO161103TN,11-03-2016,Sample-Routine,Water,,08-06-2017 7:32:33 PM
HUIWAIOLA_WQX,OCO,Camp Olowalu,OCO161103TP,11-03-2016,Sample-Routine,Water,,08-06-2017 7:32:33 PM
HUIWAIOLA_WQX,OCO,Camp Olowalu,OCO161117DO,11-17-2016,Field Msr/Obs,Water,,08-06-2017 7:32:35 PM
HUIWAIOLA_WQX,OCO,Camp Olowalu,OCO161117DOp,11-17-2016,Field Msr/Obs,Water,,08-06-2017 7:32:36 PM
HUIWAIOLA_WQX,OCO,Camp Olowalu,OCO161117NH4,11-17-2016,Sample-Routine,Water,,08-06-2017 7:32:39 PM
HUIWAIOLA_WQX,OCO,Camp Olowalu,OCO161117NNN,11-17-2016,Sample-Routine,Water,,08-06-2017 7:32:38 PM
HUIWAIOLA_WQX,OCO,Camp Olowalu,OCO161117pH,11-17-2016,Field Msr/Obs,Water,,08-06-2017 7:32:36 PM
HUIWAIOLA_WQX,OCO,Camp Olowalu,OCO161117PO4,11-17-2016,Sample-Routine,Water,,08-06-2017 7:32:38 PM
HUIWAIOLA_WQX,OCO,Camp Olowalu,OCO161117S,11-17-2016,Field Msr/Obs,Water,,08-06-2017 7:32:36 PM
HUIWAIOLA_WQX,OCO,Camp Olowalu,OCO161117Si,11-17-2016,Sample-Routine,Water,,08-06-2017 7:32:38 PM
HUIWAIOLA_WQX,OCO,Camp Olowalu,OCO161117T,11-17-2016,Field Msr/Obs,Water,,08-06-2017 7:32:35 PM
HUIWAIOLA_WQX,OCO,Camp Olowalu,OCO161117TB,11-17-2016,Field Msr/Obs,Water,,08-06-2017 7:32:36 PM
HUIWAIOLA_WQX,OCO,Camp Olowalu,OCO161117TN,11-17-2016,Sample-Routine,Water,,08-06-2017 7:32:37 PM
HUIWAIOLA_WQX,OCO,Camp Olowalu,OCO161117TP,11-17-2016,Sample-Routine,Water,,08-06-2017 7:32:37 PM
HUIWAIOLA_WQX,OCO,Camp Olowalu,OCO161201DO,12-01-2016,Field Msr/Obs,Water,,08-06-2017 7:32:39 PM
HUIWAIOLA_WQX,OCO,Camp Olowalu,OCO161201DOp,12-01-2016,Field Msr/Obs,Water,,08-06-2017 7:32:39 PM
HUIWAIOLA_WQX,OCO,Camp Olowalu,OCO161201NH4,12-01-2016,Sample-Routine,Water,,08-06-2017 7:32:42 PM
HUIWAIOLA_WQX,OCO,Camp Olowalu,OCO161201NNN,12-01-2016,Sample-Routine,Water,,08-06-2017 7:32:41 PM
HUIWAIOLA_WQX,OCO,Camp Olowalu,OCO161201pH,12-01-2016,Field Msr/Obs,Water,,08-06-2017 7:32:40 PM
HUIWAIOLA_WQX,OCO,Camp Olowalu,OCO161201PO4,12-01-2016,Sample-Routine,Water,,08-06-2017 7:32:41 PM
HUIWAIOLA_WQX,OCO,Camp Olowalu,OCO161201S,12-01-2016,Field Msr/Obs,Water,,08-06-2017 7:32:40 PM
HUIWAIOLA_WQX,OCO,Camp Olowalu,OCO161201Si,12-01-2016,Sample-Routine,Water,,08-06-2017 7:32:41 PM
HUIWAIOLA_WQX,OCO,Camp Olowalu,OCO161201T,12-01-2016,Field Msr/Obs,Water,,08-06-2017 7:32:39 PM
HUIWAIOLA_WQX,OCO,Camp Olowalu,OCO161201TB,12-01-2016,Field Msr/Obs,Water,,08-06-2017 7:32:40 PM
HUIWAIOLA_WQX,OCO,Camp Olowalu,OCO161201TN,12-01-2016,Sample-Routine,Water,,08-06-2017 7:32:40 PM
HUIWAIOLA_WQX,OCO,Camp Olowalu,OCO161201TP,12-01-2016,Sample-Routine,Water,,08-06-2017 7:32:40 PM
HUIWAIOLA_WQX,OCO,Camp Olowalu,OCO161215DO,12-15-2016,Field Msr/Obs,Water,,08-06-2017 7:32:42 PM
HUIWAIOLA_WQX,OCO,Camp Olowalu,OCO161215DOp,12-15-2016,Field Msr/Obs,Water,,08-06-2017 7:32:42 PM
HUIWAIOLA_WQX,OCO,Camp Olowalu,OCO161215NH4,12-15-2016,Sample-Routine,Water,,08-06-2017 7:32:44 PM
HUIWAIOLA_WQX,OCO,Camp Olowalu,OCO161215NNN,12-15-2016,Sample-Routine,Water,,08-06-2017 7:32:44 PM
HUIWAIOLA_WQX,OCO,Camp Olowalu,OCO161215pH,12-15-2016,Field Msr/Obs,Water,,08-06-2017 7:32:43 PM
HUIWAIOLA_WQX,OCO,Camp Olowalu,OCO161215PO4,12-15-2016,Sample-Routine,Water,,08-06-2017 7:32:44 PM
HUIWAIOLA_WQX,OCO,Camp Olowalu,OCO161215S,12-15-2016,Field Msr/Obs,Water,,08-06-2017 7:32:43 PM
HUIWAIOLA_WQX,OCO,Camp Olowalu,OCO161215Si,12-15-2016,Sample-Routine,Water,,08-06-2017 7:32:44 PM
HUIWAIOLA_WQX,OCO,Camp Olowalu,OCO161215T,12-15-2016,Field Msr/Obs,Water,,08-06-2017 7:32:42 PM
HUIWAIOLA_WQX,OCO,Camp Olowalu,OCO161215TB,12-15-2016,Field Msr/Obs,Water,,08-06-2017 7:32:43 PM
HUIWAIOLA_WQX,OCO,Camp Olowalu,OCO161215TN,12-15-2016,Sample-Routine,Water,,08-06-2017 7:32:43 PM
HUIWAIOLA_WQX,OCO,Camp Olowalu,OCO161215TP,12-15-2016,Sample-Routine,Water,,08-06-2017 7:32:43 PM
HUIWAIOLA_WQX,OCO,Camp Olowalu,OCO170105DO,01-05-2017,Field Msr/Obs,Water,,08-06-2017 7:32:45 PM
HUIWAIOLA_WQX,OCO,Camp Olowalu,OCO170105DOp,01-05-2017,Field Msr/Obs,Water,,08-06-2017 7:32:45 PM
HUIWAIOLA_WQX,OCO,Camp Olowalu,OCO170105NH4,01-05-2017,Sample-Routine,Water,,08-06-2017 7:32:47 PM
HUIWAIOLA_WQX,OCO,Camp Olowalu,OCO170105NNN,01-05-2017,Sample-Routine,Water,,08-06-2017 7:32:46 PM
HUIWAIOLA_WQX,OCO,Camp Olowalu,OCO170105PO4,01-05-2017,Sample-Routine,Water,,08-06-2017 7:32:46 PM
HUIWAIOLA_WQX,OCO,Camp Olowalu,OCO170105S,01-05-2017,Field Msr/Obs,Water,,08-06-2017 7:32:45 PM
HUIWAIOLA_WQX,OCO,Camp Olowalu,OCO170105Si,01-05-2017,Sample-Routine,Water,,08-06-2017 7:32:46 PM
HUIWAIOLA_WQX,OCO,Camp Olowalu,OCO170105T,01-05-2017,Field Msr/Obs,Water,,08-06-2017 7:32:44 PM
HUIWAIOLA_WQX,OCO,Camp Olowalu,OCO170105TB,01-05-2017,Field Msr/Obs,Water,,08-06-2017 7:32:45 PM
HUIWAIOLA_WQX,OCO,Camp Olowalu,OCO170105TN,01-05-2017,Sample-Routine,Water,,08-06-2017 7:32:46 PM
HUIWAIOLA_WQX,OCO,Camp Olowalu,OCO170105TP,01-05-2017,Sample-Routine,Water,,08-06-2017 7:32:46 PM
HUIWAIOLA_WQX,OCO,Camp Olowalu,OCO170126DO,01-26-2017,Field Msr/Obs,Water,,08-06-2017 7:32:47 PM
HUIWAIOLA_WQX,OCO,Camp Olowalu,OCO170126DOp,01-26-2017,Field Msr/Obs,Water,,08-06-2017 7:32:47 PM
HUIWAIOLA_WQX,OCO,Camp Olowalu,OCO170126NH4,01-26-2017,Sample-Routine,Water,,08-06-2017 7:32:50 PM
HUIWAIOLA_WQX,OCO,Camp Olowalu,OCO170126NNN,01-26-2017,Sample-Routine,Water,,08-06-2017 7:32:49 PM
HUIWAIOLA_WQX,OCO,Camp Olowalu,OCO170126pH,01-26-2017,Field Msr/Obs,Water,,08-06-2017 7:32:48 PM
HUIWAIOLA_WQX,OCO,Camp Olowalu,OCO170126PO4,01-26-2017,Sample-Routine,Water,,08-06-2017 7:32:49 PM
HUIWAIOLA_WQX,OCO,Camp Olowalu,OCO170126S,01-26-2017,Field Msr/Obs,Water,,08-06-2017 7:32:48 PM
HUIWAIOLA_WQX,OCO,Camp Olowalu,OCO170126Si,01-26-2017,Sample-Routine,Water,,08-06-2017 7:32:49 PM
HUIWAIOLA_WQX,OCO,Camp Olowalu,OCO170126T,01-26-2017,Field Msr/Obs,Water,,08-06-2017 7:32:47 PM
HUIWAIOLA_WQX,OCO,Camp Olowalu,OCO170126TB,01-26-2017,Field Msr/Obs,Water,,08-06-2017 7:32:48 PM
HUIWAIOLA_WQX,OCO,Camp Olowalu,OCO170126TN,01-26-2017,Sample-Routine,Water,,08-06-2017 7:32:49 PM
HUIWAIOLA_WQX,OCO,Camp Olowalu,OCO170126TP,01-26-2017,Sample-Routine,Water,,08-06-2017 7:32:49 PM
HUIWAIOLA_WQX,OCO,Camp Olowalu,OCO170217DO,02-17-2017,Field Msr/Obs,Water,,08-06-2017 7:32:50 PM
HUIWAIOLA_WQX,OCO,Camp Olowalu,OCO170217DOp,02-17-2017,Field Msr/Obs,Water,,08-06-2017 7:32:50 PM
HUIWAIOLA_WQX,OCO,Camp Olowalu,OCO170217NH4,02-17-2017,Sample-Routine,Water,,08-06-2017 7:32:52 PM
HUIWAIOLA_WQX,OCO,Camp Olowalu,OCO170217NNN,02-17-2017,Sample-Routine,Water,,08-06-2017 7:32:52 PM
HUIWAIOLA_WQX,OCO,Camp Olowalu,OCO170217pH,02-17-2017,Field Msr/Obs,Water,,08-06-2017 7:32:50 PM
HUIWAIOLA_WQX,OCO,Camp Olowalu,OCO170217PO4,02-17-2017,Sample-Routine,Water,,08-06-2017 7:32:51 PM
HUIWAIOLA_WQX,OCO,Camp Olowalu,OCO170217S,02-17-2017,Field Msr/Obs,Water,,08-06-2017 7:32:50 PM
HUIWAIOLA_WQX,OCO,Camp Olowalu,OCO170217Si,02-17-2017,Sample-Routine,Water,,08-06-2017 7:32:52 PM
HUIWAIOLA_WQX,OCO,Camp Olowalu,OCO170217T,02-17-2017,Field Msr/Obs,Water,,08-06-2017 7:32:50 PM
HUIWAIOLA_WQX,OCO,Camp Olowalu,OCO170217TB,02-17-2017,Field Msr/Obs,Water,,08-06-2017 7:32:51 PM
HUIWAIOLA_WQX,OCO,Camp Olowalu,OCO170217TN,02-17-2017,Sample-Routine,Water,,08-06-2017 7:32:51 PM
HUIWAIOLA_WQX,OCO,Camp Olowalu,OCO170217TP,02-17-2017,Sample-Routine,Water,,08-06-2017 7:32:51 PM
HUIWAIOLA_WQX,OCO,Camp Olowalu,OCO170309DO,03-09-2017,Field Msr/Obs,Water,,08-06-2017 7:32:53 PM
HUIWAIOLA_WQX,OCO,Camp Olowalu,OCO170309DOp,03-09-2017,Field Msr/Obs,Water,,08-06-2017 7:32:53 PM
HUIWAIOLA_WQX,OCO,Camp Olowalu,OCO170309NH4,03-09-2017,Sample-Routine,Water,,08-06-2017 7:32:55 PM
