Organization ID,Monitoring Location ID,Monitoring Location Name,Activity ID,Activity Start Date,Activity Type,Media,Media Subdivision,Last Changed
HUIWAIOLA_WQX,OUB,Ukumehame Beach,OUB160714NH4,07-14-2016,Sample-Routine,Water,,08-06-2017 7:32:11 PM
HUIWAIOLA_WQX,OUB,Ukumehame Beach,OUB160714NNN,07-14-2016,Sample-Routine,Water,,08-06-2017 7:32:11 PM
HUIWAIOLA_WQX,OUB,Ukumehame Beach,OUB160714pH,07-14-2016,Field Msr/Obs,Water,,08-06-2017 7:32:07 PM
HUIWAIOLA_WQX,OUB,Ukumehame Beach,OUB160714PO4,07-14-2016,Sample-Routine,Water,,08-06-2017 7:32:08 PM
HUIWAIOLA_WQX,OUB,Ukumehame Beach,OUB160714S,07-14-2016,Field Msr/Obs,Water,,08-06-2017 7:32:07 PM
HUIWAIOLA_WQX,OUB,Ukumehame Beach,OUB160714Si,07-14-2016,Sample-Routine,Water,,08-06-2017 7:32:09 PM
HUIWAIOLA_WQX,OUB,Ukumehame Beach,OUB160714T,07-14-2016,Field Msr/Obs,Water,,08-06-2017 7:32:06 PM
HUIWAIOLA_WQX,OUB,Ukumehame Beach,OUB160714TB,07-14-2016,Field Msr/Obs,Water,,08-06-2017 7:32:07 PM
HUIWAIOLA_WQX,OUB,Ukumehame Beach,OUB160714TN,07-14-2016,Sample-Routine,Water,,08-06-2017 7:32:08 PM
HUIWAIOLA_WQX,OUB,Ukumehame Beach,OUB160714TP,07-14-2016,Sample-Routine,Water,,08-06-2017 7:32:08 PM
HUIWAIOLA_WQX,OUB,Ukumehame Beach,OUB160728DO,07-28-2016,Field Msr/Obs,Water,,08-06-2017 7:32:12 PM
HUIWAIOLA_WQX,OUB,Ukumehame Beach,OUB160728DOp,07-28-2016,Field Msr/Obs,Water,,08-06-2017 7:32:12 PM
HUIWAIOLA_WQX,OUB,Ukumehame Beach,OUB160728NH4,07-28-2016,Sample-Routine,Water,,08-06-2017 7:32:15 PM
HUIWAIOLA_WQX,OUB,Ukumehame Beach,OUB160728NNN,07-28-2016,Sample-Routine,Water,,08-06-2017 7:32:15 PM
HUIWAIOLA_WQX,OUB,Ukumehame Beach,OUB160728pH,07-28-2016,Field Msr/Obs,Water,,08-06-2017 7:32:12 PM
HUIWAIOLA_WQX,OUB,Ukumehame Beach,OUB160728PO4,07-28-2016,Sample-Routine,Water,,08-06-2017 7:32:14 PM
HUIWAIOLA_WQX,OUB,Ukumehame Beach,OUB160728S,07-28-2016,Field Msr/Obs,Water,,08-06-2017 7:32:13 PM
HUIWAIOLA_WQX,OUB,Ukumehame Beach,OUB160728Si,07-28-2016,Sample-Routine,Water,,08-06-2017 7:32:15 PM
HUIWAIOLA_WQX,OUB,Ukumehame Beach,OUB160728T,07-28-2016,Field Msr/Obs,Water,,08-06-2017 7:32:11 PM
HUIWAIOLA_WQX,OUB,Ukumehame Beach,OUB160728TB,07-28-2016,Field Msr/Obs,Water,,08-06-2017 7:32:13 PM
HUIWAIOLA_WQX,OUB,Ukumehame Beach,OUB160728TN,07-28-2016,Sample-Routine,Water,,08-06-2017 7:32:14 PM
HUIWAIOLA_WQX,OUB,Ukumehame Beach,OUB160728TP,07-28-2016,Sample-Routine,Water,,08-06-2017 7:32:14 PM
HUIWAIOLA_WQX,OUB,Ukumehame Beach,OUB160811DO,08-11-2016,Field Msr/Obs,Water,,08-06-2017 7:32:16 PM
HUIWAIOLA_WQX,OUB,Ukumehame Beach,OUB160811DOp,08-11-2016,Field Msr/Obs,Water,,08-06-2017 7:32:16 PM
HUIWAIOLA_WQX,OUB,Ukumehame Beach,OUB160811NH4,08-11-2016,Sample-Routine,Water,,08-06-2017 7:32:18 PM
HUIWAIOLA_WQX,OUB,Ukumehame Beach,OUB160811NNN,08-11-2016,Sample-Routine,Water,,08-06-2017 7:32:17 PM
HUIWAIOLA_WQX,OUB,Ukumehame Beach,OUB160811pH,08-11-2016,Field Msr/Obs,Water,,08-06-2017 7:32:16 PM
HUIWAIOLA_WQX,OUB,Ukumehame Beach,OUB160811PO4,08-11-2016,Sample-Routine,Water,,08-06-2017 7:32:17 PM
HUIWAIOLA_WQX,OUB,Ukumehame Beach,OUB160811S,08-11-2016,Field Msr/Obs,Water,,08-06-2017 7:32:16 PM
HUIWAIOLA_WQX,OUB,Ukumehame Beach,OUB160811Si,08-11-2016,Sample-Routine,Water,,08-06-2017 7:32:17 PM
HUIWAIOLA_WQX,OUB,Ukumehame Beach,OUB160811T,08-11-2016,Field Msr/Obs,Water,,08-06-2017 7:32:15 PM
HUIWAIOLA_WQX,OUB,Ukumehame Beach,OUB160811TB,08-11-2016,Field Msr/Obs,Water,,08-06-2017 7:32:16 PM
HUIWAIOLA_WQX,OUB,Ukumehame Beach,OUB160811TN,08-11-2016,Sample-Routine,Water,,08-06-2017 7:32:17 PM
HUIWAIOLA_WQX,OUB,Ukumehame Beach,OUB160811TP,08-11-2016,Sample-Routine,Water,,08-06-2017 7:32:17 PM
HUIWAIOLA_WQX,OUB,Ukumehame Beach,OUB160825DO,08-25-2016,Field Msr/Obs,Water,,08-06-2017 7:32:18 PM
HUIWAIOLA_WQX,OUB,Ukumehame Beach,OUB160825DOp,08-25-2016,Field Msr/Obs,Water,,08-06-2017 7:32:19 PM
HUIWAIOLA_WQX,OUB,Ukumehame Beach,OUB160825NH4,08-25-2016,Sample-Routine,Water,,08-06-2017 7:32:21 PM
HUIWAIOLA_WQX,OUB,Ukumehame Beach,OUB160825NNN,08-25-2016,Sample-Routine,Water,,08-06-2017 7:32:21 PM
HUIWAIOLA_WQX,OUB,Ukumehame Beach,OUB160825pH,08-25-2016,Field Msr/Obs,Water,,08-06-2017 7:32:19 PM
HUIWAIOLA_WQX,OUB,Ukumehame Beach,OUB160825PO4,08-25-2016,Sample-Routine,Water,,08-06-2017 7:32:20 PM
HUIWAIOLA_WQX,OUB,Ukumehame Beach,OUB160825S,08-25-2016,Field Msr/Obs,Water,,08-06-2017 7:32:19 PM
HUIWAIOLA_WQX,OUB,Ukumehame Beach,OUB160825Si,08-25-2016,Sample-Routine,Water,,08-06-2017 7:32:20 PM
HUIWAIOLA_WQX,OUB,Ukumehame Beach,OUB160825T,08-25-2016,Field Msr/Obs,Water,,08-06-2017 7:32:18 PM
HUIWAIOLA_WQX,OUB,Ukumehame Beach,OUB160825TB,08-25-2016,Field Msr/Obs,Water,,08-06-2017 7:32:19 PM
HUIWAIOLA_WQX,OUB,Ukumehame Beach,OUB160825TN,08-25-2016,Sample-Routine,Water,,08-06-2017 7:32:20 PM
HUIWAIOLA_WQX,OUB,Ukumehame Beach,OUB160825TP,08-25-2016,Sample-Routine,Water,,08-06-2017 7:32:20 PM
HUIWAIOLA_WQX,OUB,Ukumehame Beach,OUB160922DO,09-22-2016,Field Msr/Obs,Water,,08-06-2017 7:32:24 PM
HUIWAIOLA_WQX,OUB,Ukumehame Beach,OUB160922DOp,09-22-2016,Field Msr/Obs,Water,,08-06-2017 7:32:24 PM
HUIWAIOLA_WQX,OUB,Ukumehame Beach,OUB160922NH4,09-22-2016,Sample-Routine,Water,,08-06-2017 7:32:26 PM
HUIWAIOLA_WQX,OUB,Ukumehame Beach,OUB160922NNN,09-22-2016,Sample-Routine,Water,,08-06-2017 7:32:26 PM
HUIWAIOLA_WQX,OUB,Ukumehame Beach,OUB160922pH,09-22-2016,Field Msr/Obs,Water,,08-06-2017 7:32:24 PM
HUIWAIOLA_WQX,OUB,Ukumehame Beach,OUB160922PO4,09-22-2016,Sample-Routine,Water,,08-06-2017 7:32:25 PM
HUIWAIOLA_WQX,OUB,Ukumehame Beach,OUB160922S,09-22-2016,Field Msr/Obs,Water,,08-06-2017 7:32:24 PM
HUIWAIOLA_WQX,OUB,Ukumehame Beach,OUB160922Si,09-22-2016,Sample-Routine,Water,,08-06-2017 7:32:25 PM
HUIWAIOLA_WQX,OUB,Ukumehame Beach,OUB160922T,09-22-2016,Field Msr/Obs,Water,,08-06-2017 7:32:23 PM
HUIWAIOLA_WQX,OUB,Ukumehame Beach,OUB160922TB,09-22-2016,Field Msr/Obs,Water,,08-06-2017 7:32:24 PM
HUIWAIOLA_WQX,OUB,Ukumehame Beach,OUB160922TN,09-22-2016,Sample-Routine,Water,,08-06-2017 7:32:25 PM
HUIWAIOLA_WQX,OUB,Ukumehame Beach,OUB160922TP,09-22-2016,Sample-Routine,Water,,08-06-2017 7:32:25 PM
HUIWAIOLA_WQX,OUB,Ukumehame Beach,OUB161006DO,10-06-2016,Field Msr/Obs,Water,,08-06-2017 7:32:27 PM
HUIWAIOLA_WQX,OUB,Ukumehame Beach,OUB161006DOp,10-06-2016,Field Msr/Obs,Water,,08-06-2017 7:32:27 PM
HUIWAIOLA_WQX,OUB,Ukumehame Beach,OUB161006NH4,10-06-2016,Sample-Routine,Water,,08-06-2017 7:32:29 PM
HUIWAIOLA_WQX,OUB,Ukumehame Beach,OUB161006NNN,10-06-2016,Sample-Routine,Water,,08-06-2017 7:32:29 PM
HUIWAIOLA_WQX,OUB,Ukumehame Beach,OUB161006pH,10-06-2016,Field Msr/Obs,Water,,08-06-2017 7:32:27 PM
HUIWAIOLA_WQX,OUB,Ukumehame Beach,OUB161006PO4,10-06-2016,Sample-Routine,Water,,08-06-2017 7:32:28 PM
HUIWAIOLA_WQX,OUB,Ukumehame Beach,OUB161006S,10-06-2016,Field Msr/Obs,Water,,08-06-2017 7:32:27 PM
HUIWAIOLA_WQX,OUB,Ukumehame Beach,OUB161006Si,10-06-2016,Sample-Routine,Water,,08-06-2017 7:32:28 PM
HUIWAIOLA_WQX,OUB,Ukumehame Beach,OUB161006T,10-06-2016,Field Msr/Obs,Water,,08-06-2017 7:32:26 PM
HUIWAIOLA_WQX,OUB,Ukumehame Beach,OUB161006TB,10-06-2016,Field Msr/Obs,Water,,08-06-2017 7:32:28 PM
HUIWAIOLA_WQX,OUB,Ukumehame Beach,OUB161006TN,10-06-2016,Sample-Routine,Water,,08-06-2017 7:32:28 PM
HUIWAIOLA_WQX,OUB,Ukumehame Beach,OUB161006TP,10-06-2016,Sample-Routine,Water,,08-06-2017 7:32:28 PM
HUIWAIOLA_WQX,OUB,Ukumehame Beach,OUB161020DO,10-20-2016,Field Msr/Obs,Water,,08-06-2017 7:32:29 PM
HUIWAIOLA_WQX,OUB,Ukumehame Beach,OUB161020DOp,10-20-2016,Field Msr/Obs,Water,,08-06-2017 7:32:30 PM
HUIWAIOLA_WQX,OUB,Ukumehame Beach,OUB161020NH4,10-20-2016,Sample-Routine,Water,,08-06-2017 7:32:32 PM
HUIWAIOLA_WQX,OUB,Ukumehame Beach,OUB161020NNN,10-20-2016,Sample-Routine,Water,,08-06-2017 7:32:31 PM
HUIWAIOLA_WQX,OUB,Ukumehame Beach,OUB161020pH,10-20-2016,Field Msr/Obs,Water,,08-06-2017 7:32:30 PM
HUIWAIOLA_WQX,OUB,Ukumehame Beach,OUB161020PO4,10-20-2016,Sample-Routine,Water,,08-06-2017 7:32:31 PM
HUIWAIOLA_WQX,OUB,Ukumehame Beach,OUB161020S,10-20-2016,Field Msr/Obs,Water,,08-06-2017 7:32:30 PM
HUIWAIOLA_WQX,OUB,Ukumehame Beach,OUB161020Si,10-20-2016,Sample-Routine,Water,,08-06-2017 7:32:31 PM
HUIWAIOLA_WQX,OUB,Ukumehame Beach,OUB161020T,10-20-2016,Field Msr/Obs,Water,,08-06-2017 7:32:29 PM
HUIWAIOLA_WQX,OUB,Ukumehame Beach,OUB161020TB,10-20-2016,Field Msr/Obs,Water,,08-06-2017 7:32:30 PM
HUIWAIOLA_WQX,OUB,Ukumehame Beach,OUB161020TN,10-20-2016,Sample-Routine,Water,,08-06-2017 7:32:31 PM
HUIWAIOLA_WQX,OUB,Ukumehame Beach,OUB161020TP,10-20-2016,Sample-Routine,Water,,08-06-2017 7:32:31 PM
HUIWAIOLA_WQX,OUB,Ukumehame Beach,OUB161103DO,11-03-2016,Field Msr/Obs,Water,,08-06-2017 7:32:32 PM
HUIWAIOLA_WQX,OUB,Ukumehame Beach,OUB161103DOp,11-03-2016,Field Msr/Obs,Water,,08-06-2017 7:32:32 PM
HUIWAIOLA_WQX,OUB,Ukumehame Beach,OUB161103NH4,11-03-2016,Sample-Routine,Water,,08-06-2017 7:32:35 PM
HUIWAIOLA_WQX,OUB,Ukumehame Beach,OUB161103NNN,11-03-2016,Sample-Routine,Water,,08-06-2017 7:32:34 PM
HUIWAIOLA_WQX,OUB,Ukumehame Beach,OUB161103pH,11-03-2016,Field Msr/Obs,Water,,08-06-2017 7:32:33 PM
HUIWAIOLA_WQX,OUB,Ukumehame Beach,OUB161103PO4,11-03-2016,Sample-Routine,Water,,08-06-2017 7:32:34 PM
HUIWAIOLA_WQX,OUB,Ukumehame Beach,OUB161103S,11-03-2016,Field Msr/Obs,Water,,08-06-2017 7:32:33 PM
HUIWAIOLA_WQX,OUB,Ukumehame Beach,OUB161103Si,11-03-2016,Sample-Routine,Water,,08-06-2017 7:32:34 PM
HUIWAIOLA_WQX,OUB,Ukumehame Beach,OUB161103T,11-03-2016,Field Msr/Obs,Water,,08-06-2017 7:32:32 PM
HUIWAIOLA_WQX,OUB,Ukumehame Beach,OUB161103TB,11-03-2016,Field Msr/Obs,Water,,08-06-2017 7:32:33 PM
HUIWAIOLA_WQX,OUB,Ukumehame Beach,OUB161103TN,11-03-2016,Sample-Routine,Water,,08-06-2017 7:32:33 PM
HUIWAIOLA_WQX,OUB,Ukumehame Beach,OUB161103TP,11-03-2016,Sample-Routine,Water,,08-06-2017 7:32:33 PM
HUIWAIOLA_WQX,OUB,Ukumehame Beach,OUB161117DO,11-17-2016,Field Msr/Obs,Water,,08-06-2017 7:32:35 PM
HUIWAIOLA_WQX,OUB,Ukumehame Beach,OUB161117DOp,11-17-2016,Field Msr/Obs,Water,,08-06-2017 7:32:36 PM
HUIWAIOLA_WQX,OUB,Ukumehame Beach,OUB161117NH4,11-17-2016,Sample-Routine,Water,,08-06-2017 7:32:39 PM
HUIWAIOLA_WQX,OUB,Ukumehame Beach,OUB161117NNN,11-17-2016,Sample-Routine,Water,,08-06-2017 7:32:38 PM
HUIWAIOLA_WQX,OUB,Ukumehame Beach,OUB161117pH,11-17-2016,Field Msr/Obs,Water,,08-06-2017 7:32:36 PM
HUIWAIOLA_WQX,OUB,Ukumehame Beach,OUB161117PO4,11-17-2016,Sample-Routine,Water,,08-06-2017 7:32:38 PM
HUIWAIOLA_WQX,OUB,Ukumehame Beach,OUB161117S,11-17-2016,Field Msr/Obs,Water,,08-06-2017 7:32:36 PM
HUIWAIOLA_WQX,OUB,Ukumehame Beach,OUB161117Si,11-17-2016,Sample-Routine,Water,,08-06-2017 7:32:38 PM
HUIWAIOLA_WQX,OUB,Ukumehame Beach,OUB161117T,11-17-2016,Field Msr/Obs,Water,,08-06-2017 7:32:35 PM
HUIWAIOLA_WQX,OUB,Ukumehame Beach,OUB161117TB,11-17-2016,Field Msr/Obs,Water,,08-06-2017 7:32:36 PM
HUIWAIOLA_WQX,OUB,Ukumehame Beach,OUB161117TN,11-17-2016,Sample-Routine,Water,,08-06-2017 7:32:37 PM
HUIWAIOLA_WQX,OUB,Ukumehame Beach,OUB161117TP,11-17-2016,Sample-Routine,Water,,08-06-2017 7:32:37 PM
HUIWAIOLA_WQX,OUB,Ukumehame Beach,OUB161201DO,12-01-2016,Field Msr/Obs,Water,,08-06-2017 7:32:39 PM
HUIWAIOLA_WQX,OUB,Ukumehame Beach,OUB161201DOp,12-01-2016,Field Msr/Obs,Water,,08-06-2017 7:32:39 PM
HUIWAIOLA_WQX,OUB,Ukumehame Beach,OUB161201NH4,12-01-2016,Sample-Routine,Water,,08-06-2017 7:32:42 PM
HUIWAIOLA_WQX,OUB,Ukumehame Beach,OUB161201NNN,12-01-2016,Sample-Routine,Water,,08-06-2017 7:32:41 PM
HUIWAIOLA_WQX,OUB,Ukumehame Beach,OUB161201pH,12-01-2016,Field Msr/Obs,Water,,08-06-2017 7:32:40 PM
HUIWAIOLA_WQX,OUB,Ukumehame Beach,OUB161201PO4,12-01-2016,Sample-Routine,Water,,08-06-2017 7:32:41 PM
HUIWAIOLA_WQX,OUB,Ukumehame Beach,OUB161201S,12-01-2016,Field Msr/Obs,Water,,08-06-2017 7:32:40 PM
HUIWAIOLA_WQX,OUB,Ukumehame Beach,OUB161201Si,12-01-2016,Sample-Routine,Water,,08-06-2017 7:32:41 PM
HUIWAIOLA_WQX,OUB,Ukumehame Beach,OUB161201T,12-01-2016,Field Msr/Obs,Water,,08-06-2017 7:32:39 PM
HUIWAIOLA_WQX,OUB,Ukumehame Beach,OUB161201TB,12-01-2016,Field Msr/Obs,Water,,08-06-2017 7:32:40 PM
HUIWAIOLA_WQX,OUB,Ukumehame Beach,OUB161201TN,12-01-2016,Sample-Routine,Water,,08-06-2017 7:32:40 PM
HUIWAIOLA_WQX,OUB,Ukumehame Beach,OUB161201TP,12-01-2016,Sample-Routine,Water,,08-06-2017 7:32:41 PM
HUIWAIOLA_WQX,OUB,Ukumehame Beach,OUB161215DO,12-15-2016,Field Msr/Obs,Water,,08-06-2017 7:32:42 PM
HUIWAIOLA_WQX,OUB,Ukumehame Beach,OUB161215DOp,12-15-2016,Field Msr/Obs,Water,,08-06-2017 7:32:42 PM
HUIWAIOLA_WQX,OUB,Ukumehame Beach,OUB161215NH4,12-15-2016,Sample-Routine,Water,,08-06-2017 7:32:44 PM
HUIWAIOLA_WQX,OUB,Ukumehame Beach,OUB161215NNN,12-15-2016,Sample-Routine,Water,,08-06-2017 7:32:44 PM
HUIWAIOLA_WQX,OUB,Ukumehame Beach,OUB161215pH,12-15-2016,Field Msr/Obs,Water,,08-06-2017 7:32:43 PM
HUIWAIOLA_WQX,OUB,Ukumehame Beach,OUB161215PO4,12-15-2016,Sample-Routine,Water,,08-06-2017 7:32:44 PM
HUIWAIOLA_WQX,OUB,Ukumehame Beach,OUB161215S,12-15-2016,Field Msr/Obs,Water,,08-06-2017 7:32:43 PM
HUIWAIOLA_WQX,OUB,Ukumehame Beach,OUB161215Si,12-15-2016,Sample-Routine,Water,,08-06-2017 7:32:44 PM
HUIWAIOLA_WQX,OUB,Ukumehame Beach,OUB161215T,12-15-2016,Field Msr/Obs,Water,,08-06-2017 7:32:42 PM
HUIWAIOLA_WQX,OUB,Ukumehame Beach,OUB161215TB,12-15-2016,Field Msr/Obs,Water,,08-06-2017 7:32:43 PM
HUIWAIOLA_WQX,OUB,Ukumehame Beach,OUB161215TN,12-15-2016,Sample-Routine,Water,,08-06-2017 7:32:43 PM
HUIWAIOLA_WQX,OUB,Ukumehame Beach,OUB161215TP,12-15-2016,Sample-Routine,Water,,08-06-2017 7:32:43 PM
HUIWAIOLA_WQX,OUB,Ukumehame Beach,OUB170105DO,01-05-2017,Field Msr/Obs,Water,,08-06-2017 7:32:45 PM
HUIWAIOLA_WQX,OUB,Ukumehame Beach,OUB170105DOp,01-05-2017,Field Msr/Obs,Water,,08-06-2017 7:32:45 PM
HUIWAIOLA_WQX,OUB,Ukumehame Beach,OUB170105NH4,01-05-2017,Sample-Routine,Water,,08-06-2017 7:32:47 PM
HUIWAIOLA_WQX,OUB,Ukumehame Beach,OUB170105NNN,01-05-2017,Sample-Routine,Water,,08-06-2017 7:32:46 PM
HUIWAIOLA_WQX,OUB,Ukumehame Beach,OUB170105PO4,01-05-2017,Sample-Routine,Water,,08-06-2017 7:32:46 PM
HUIWAIOLA_WQX,OUB,Ukumehame Beach,OUB170105S,01-05-2017,Field Msr/Obs,Water,,08-06-2017 7:32:45 PM
HUIWAIOLA_WQX,OUB,Ukumehame Beach,OUB170105Si,01-05-2017,Sample-Routine,Water,,08-06-2017 7:32:46 PM
HUIWAIOLA_WQX,OUB,Ukumehame Beach,OUB170105T,01-05-2017,Field Msr/Obs,Water,,08-06-2017 7:32:45 PM
HUIWAIOLA_WQX,OUB,Ukumehame Beach,OUB170105TB,01-05-2017,Field Msr/Obs,Water,,08-06-2017 7:32:45 PM
HUIWAIOLA_WQX,OUB,Ukumehame Beach,OUB170105TN,01-05-2017,Sample-Routine,Water,,08-06-2017 7:32:46 PM
HUIWAIOLA_WQX,OUB,Ukumehame Beach,OUB170105TP,01-05-2017,Sample-Routine,Water,,08-06-2017 7:32:46 PM
HUIWAIOLA_WQX,OUB,Ukumehame Beach,OUB170126DO,01-26-2017,Field Msr/Obs,Water,,08-06-2017 7:32:47 PM
HUIWAIOLA_WQX,OUB,Ukumehame Beach,OUB170126DOp,01-26-2017,Field Msr/Obs,Water,,08-06-2017 7:32:48 PM
HUIWAIOLA_WQX,OUB,Ukumehame Beach,OUB170126NH4,01-26-2017,Sample-Routine,Water,,08-06-2017 7:32:50 PM
HUIWAIOLA_WQX,OUB,Ukumehame Beach,OUB170126NNN,01-26-2017,Sample-Routine,Water,,08-06-2017 7:32:49 PM
HUIWAIOLA_WQX,OUB,Ukumehame Beach,OUB170126pH,01-26-2017,Field Msr/Obs,Water,,08-06-2017 7:32:48 PM
HUIWAIOLA_WQX,OUB,Ukumehame Beach,OUB170126PO4,01-26-2017,Sample-Routine,Water,,08-06-2017 7:32:49 PM
HUIWAIOLA_WQX,OUB,Ukumehame Beach,OUB170126S,01-26-2017,Field Msr/Obs,Water,,08-06-2017 7:32:48 PM
HUIWAIOLA_WQX,OUB,Ukumehame Beach,OUB170126Si,01-26-2017,Sample-Routine,Water,,08-06-2017 7:32:49 PM
HUIWAIOLA_WQX,OUB,Ukumehame Beach,OUB170126T,01-26-2017,Field Msr/Obs,Water,,08-06-2017 7:32:47 PM
HUIWAIOLA_WQX,OUB,Ukumehame Beach,OUB170126TB,01-26-2017,Field Msr/Obs,Water,,08-06-2017 7:32:48 PM
HUIWAIOLA_WQX,OUB,Ukumehame Beach,OUB170126TN,01-26-2017,Sample-Routine,Water,,08-06-2017 7:32:49 PM
HUIWAIOLA_WQX,OUB,Ukumehame Beach,OUB170126TP,01-26-2017,Sample-Routine,Water,,08-06-2017 7:32:49 PM
HUIWAIOLA_WQX,OUB,Ukumehame Beach,OUB170217DO,02-17-2017,Field Msr/Obs,Water,,08-06-2017 7:32:50 PM
HUIWAIOLA_WQX,OUB,Ukumehame Beach,OUB170217DOp,02-17-2017,Field Msr/Obs,Water,,08-06-2017 7:32:50 PM
HUIWAIOLA_WQX,OUB,Ukumehame Beach,OUB170217NH4,02-17-2017,Sample-Routine,Water,,08-06-2017 7:32:52 PM
HUIWAIOLA_WQX,OUB,Ukumehame Beach,OUB170217NNN,02-17-2017,Sample-Routine,Water,,08-06-2017 7:32:52 PM
HUIWAIOLA_WQX,OUB,Ukumehame Beach,OUB170217pH,02-17-2017,Field Msr/Obs,Water,,08-06-2017 7:32:50 PM
HUIWAIOLA_WQX,OUB,Ukumehame Beach,OUB170217PO4,02-17-2017,Sample-Routine,Water,,08-06-2017 7:32:51 PM
HUIWAIOLA_WQX,OUB,Ukumehame Beach,OUB170217S,02-17-2017,Field Msr/Obs,Water,,08-06-2017 7:32:51 PM
